"","V1","V2","V3","V4"
"cv",5,1,8.40899188287666,-1.09841727950956
"cv",5,2,8.34143761871588,-1.0992338578105
"cv",5,3,15.8375018099276,-1.23025482039332
"cv",5,4,15.4678213095118,-1.22494876836881
"cv",5,5,9.81449036561486,-1.12904332312315
"cv",5,6,22.8426464710549,-1.33124666101668
"cv",5,7,9.79910250959604,-1.12712446064134
"cv",5,8,15.4646969518576,-1.22412997166039
"cv",10,1,21.2184826977298,-1.37156215296341
"cv",10,2,27.4502706230181,-1.41133305089474
"cv",10,3,24.123479453239,-1.38758972636788
"cv",10,4,25.3812746575916,-1.39779848153758
"cv",10,5,22.1229497929442,-1.37360722651201
"cv",10,6,23.2412325979958,-1.38345274828174
"cv",10,7,16.9967549336648,-1.3367204853268
"cv",10,8,18.333039686119,-1.34483474549712
