"","","","","par1","par2"
"cv",5,1,15.7260457816225,-4.16875428659841,-0.671315053684156
"cv",5,2,17.2442356690139,-4.04085620593103,-0.734358980064237
"cv",5,3,16.0790013025572,2.23281007338195,-0.686853656783072
"cv",5,4,15.7810063097001,-3.05112984380685,-0.667927573089566
"cv",5,5,17.7152248024987,2.02578634062023,-0.751523512682352
"cv",5,6,12.9086225151831,3.09070673720894,-0.493040195299738
"cv",5,7,14.8187149240606,3.02199910520394,-0.631133244965375
"cv",5,8,16.2861710636109,-2.50254662539832,-0.694512226156462
"cv",10,1,33.4748619379105,-0.336200072769907,-0.511514329637227
"cv",10,2,33.4454028013361,2.65479110967434,-0.511650872591547
"cv",10,3,31.9258735522013,1.97403526569457,-0.456265771326731
"cv",10,4,35.1715080969581,2.51102473472663,-0.561657507586679
"cv",10,5,31.436946551688,1.93327510121417,-0.435595463736531
"cv",10,6,34.3849198314947,1.26104079199196,-0.53938676042256
"cv",10,7,29.5515011647703,0.762878403300419,-0.341438157489229
"cv",10,8,30.753931915527,-1.42808649368285,-0.403193170127584
