"","V1","V2","V3","V4"
"cv",5,1,17.0187999861939,4.99993625221648
"cv",5,2,17.0113894890096,4.9999402355139
"cv",5,3,17.0113882285944,4.99994007936298
"cv",5,4,17.0077933950749,4.9999414332551
"cv",5,5,17.0113894890096,4.9999402355139
"cv",5,6,17.0064469302714,4.99994188516344
"cv",5,7,17.0073452808038,4.99994168903127
"cv",5,8,17.0044258994337,4.99994238660601
"cv",10,1,34.0084125752871,4.99993515198954
"cv",10,2,34.0169479323527,4.99993288389615
"cv",10,3,34.0099802411927,4.99993433277407
"cv",10,4,34.0045924322822,4.99993619507153
"cv",10,5,34.0030174733268,4.99993662120627
"cv",10,6,34.0308732477398,4.99992771334451
"cv",10,7,34.0421051570037,4.99995502026192
"cv",10,8,34.0196409336336,4.9999320717508
