"","V1","V2","V3","V4"
"cv",5,1,16.9146993694114,2.69625380173614
"cv",5,2,17.1230235307921,0.567269744036959
"cv",5,3,17.6060196992456,0.33411454120218
"cv",5,4,17.2824879732844,0.455715703489576
"cv",5,5,17.1238110303084,0.567038049999421
"cv",5,6,16.9689348582298,3.99992309486489
"cv",5,7,17.1359189818319,0.557009475165785
"cv",5,8,17.5107379503994,0.344015105898849
"cv",10,1,32.6563290497384,0.0529180920655539
"cv",10,2,35.0696675753568,-0.190853637449615
"cv",10,3,33.2904018076947,-0.03910395962317
"cv",10,4,33.3808965766003,-0.0521235068810429
"cv",10,5,32.3953367383283,0.0949021293176948
"cv",10,6,36.1897253737898,-0.269344963146043
"cv",10,7,32.7017315452757,0.0492851294409627
"cv",10,8,33.3147386525829,-0.0207852504049066
