"","V1","V2","V3","V4"
"cv",5,1,17.0351459039984,0.673086200459357
"cv",5,2,16.7952006181604,1.20686461012226
"cv",5,3,16.8024057032307,1.14681289061172
"cv",5,4,17.4310109645894,0.415821180896222
"cv",5,5,17.4597997889228,0.40289765384421
"cv",5,6,16.9023721678379,0.843803873172313
"cv",5,7,17.1872877749737,0.549453737288429
"cv",5,8,16.7929156484682,1.51535358648692
"cv",10,1,31.36044410744,-0.213523133529433
"cv",10,2,34.6856678131781,-0.391640424434813
"cv",10,3,33.4157809668862,-0.337626948475768
"cv",10,4,33.1790199322728,-0.325149757154716
"cv",10,5,33.7947346466078,-0.356069118319016
"cv",10,6,32.8105241028534,-0.307037180955306
"cv",10,7,33.5778541650783,-0.347421656465204
"cv",10,8,30.9865729403878,-0.183671132993645
