"","","","","par1","par2","par3"
"cv",5,1,15.5021069918735,-4.99915959255178,3.80686318208029,3.49259762098106
"cv",5,2,14.7178522740098,-4.99972750348074,3.80044807340849,3.518410403062
"cv",5,3,16.4370007321032,-4.99980478756921,3.79967498455935,3.46607157930202
"cv",5,4,13.3095754844613,-4.99990976954298,3.80046845500345,3.54928740864367
"cv",5,5,15.7777488442865,-4.99983559329609,3.8000763897035,3.49491052152576
"cv",5,6,13.725397313291,-4.99994337575029,3.79999326473657,3.54445925342751
"cv",5,7,11.2641855289981,-4.99987070714981,3.80048459851912,3.59057243120195
"cv",5,8,14.9281879542023,-4.99978544782815,3.80028082992813,3.51934059444207
"cv",10,1,30.521227577716,-4.9983143462706,3.80041252824033,3.8155905543582
"cv",10,2,29.9983601690907,-4.99981974470048,3.79995381637611,3.81622329325677
"cv",10,3,37.2857564472602,-4.99821904037885,3.79866942834828,3.67205243370632
"cv",10,4,27.395335246,-4.99988609234256,3.8004154729552,3.87456017719854
"cv",10,5,31.6958908553693,-4.99999435548591,3.80048729568857,3.77764008995309
"cv",10,6,30.5108271768871,-4.99982488080698,3.80024388158257,3.80251779660146
"cv",10,7,31.3886800148976,-4.99975913136171,3.80054090437805,3.78351510602906
"cv",10,8,32.7116571329782,-4.99996963796557,3.80041965570616,3.75807927108851
