"","","","","par1","par2"
"cv",5,1,10.5413012891967,-2.45109189837862,-1.33164880090915
"cv",5,2,10.3279865400616,-2.10513992030742,-1.33975813395034
"cv",5,3,12.2766673760594,-4.17519779023861,-1.33706412696842
"cv",5,4,16.8448031716792,-2.54788871775096,-1.44920137191389
"cv",5,5,11.9395986012544,-4.14651684251973,-1.33377987615652
"cv",5,6,10.8279433128107,-4.64305010883811,-1.36608716975016
"cv",5,7,15.6997325933847,-2.03132356403615,-1.42217341536455
"cv",5,8,15.3726297198472,-4.68801514497686,-1.40506427999125
"cv",10,1,27.3760771037372,-2.94419743582245,-1.2829699541912
"cv",10,2,29.0512144960233,-3.25827166792079,-1.30151953830605
"cv",10,3,24.7479020431183,-3.63097092268429,-1.25156392478719
"cv",10,4,32.0470180916503,-3.34090244091981,-1.32558716064169
"cv",10,5,30.3168925163036,-4.15793425843276,-1.3123233424417
"cv",10,6,22.3987835697695,-4.84723412787585,-1.27003236868681
"cv",10,7,20.7304798312438,-2.54809986508283,-1.26120817527914
"cv",10,8,24.1906012653572,-3.46432870374624,-1.26213413543592
