"","V1","V2","V3","V4"
"cv",5,1,17.3651862497934,2.00449815119558
"cv",5,2,17.0035274344519,4.99993634629017
"cv",5,3,17.0129612803423,4.99992850833341
"cv",5,4,17.018351722107,4.99994819857562
"cv",5,5,17.0008297930066,4.9999380339537
"cv",5,6,16.999484490931,4.99993898965438
"cv",5,7,16.9974598715628,4.99993933195588
"cv",5,8,17.0064469339095,4.99993415805345
"cv",10,1,34.0086378151312,4.99993378569904
"cv",10,2,34.0043611398289,4.99992695343783
"cv",10,3,34.0187409466946,4.99994162030147
"cv",10,4,33.9931334561592,4.99993172204825
"cv",10,5,34.0138012492932,4.99995672358518
"cv",10,6,34.7362728526578,1.6150946882104
"cv",10,7,34.014922255251,4.99995342327762
"cv",10,8,34.0185196885546,4.99994278675122
