"","","","","par1","par2"
"cv",5,1,12.5573949389254,0.66591423695097,-2.1220813160146
"cv",5,2,11.5558122323196,0.719440214371004,-2.00412440428475
"cv",5,3,11.4125737696241,0.691841474986653,-2.03337548970454
"cv",5,4,15.3322839383177,0.719975358982912,-2.06206490334882
"cv",5,5,15.2018860829993,0.657294864583381,-2.02445019749541
"cv",5,6,13.4884961202252,0.685386177678751,-2.13974015490473
"cv",5,7,16.5720946538557,0.635520976756421,-2.05303434728603
"cv",5,8,17.0113307790179,0.679437426845409,-2.05934908622419
"cv",10,1,29.7494534570992,0.465699615474534,-2.03009411995273
"cv",10,2,39.3324420576326,0.432949003296029,-2.24418542767131
"cv",10,3,27.9626462338854,0.468079945610944,-2.00405091146368
"cv",10,4,33.980200375014,0.456839301267942,-2.09459818907061
"cv",10,5,28.7370386118891,0.439995425032192,-2.09513874776332
"cv",10,6,32.3844054412071,0.482070771267402,-2.03263667754261
"cv",10,7,25.3904584510165,0.644197415241508,-1.95897887295909
"cv",10,8,17.7064765771601,0.549030322697934,-1.86986171698437
