"","","","","par1","par2"
"cv",5,1,17.106175068833,0.713379000886795,-2.3997661531914
"cv",5,2,13.4409942415641,0.730410095734726,-2.36865074574592
"cv",5,3,6.67970746021185,0.857242273350949,-2.23562427288238
"cv",5,4,17.4023550449748,0.751340092990905,-2.31165072062791
"cv",5,5,11.4495036728911,0.65913919976738,-2.29146782970029
"cv",5,6,9.83735436003323,0.834166964943823,-2.24697449516102
"cv",5,7,7.45535185057655,0.685759367296133,-2.23929508321258
"cv",5,8,13.575212830054,0.722605485479926,-2.32102447919973
"cv",10,1,15.6838684974472,0.526331832100829,-2.50998867384111
"cv",10,2,20.5747048606747,0.539426605836994,-2.52254390157397
"cv",10,3,24.4161505969854,0.542542742828553,-2.62102116317345
"cv",10,4,27.6253147619695,0.550209389470593,-2.53794615132537
"cv",10,5,19.7779147822013,0.551823289870862,-2.52100725609184
"cv",10,6,15.1723956126367,0.495596303374397,-2.55106668776219
"cv",10,7,9.28989902377619,0.665251391735271,-2.47689467843808
"cv",10,8,24.2357849029638,0.497568973648035,-2.59600003464851
