"","","","","par1","par2","par3"
"cv",5,1,28.3134132708918,1.97236494691195,-4.99999294617898,-4.99999380777255
"cv",5,2,12.0749734541567,2.1532985233883,-4.99995306281165,-4.99998919836707
"cv",5,3,0.330617512274926,2.18658564146144,-4.9999715934707,-4.99999595602018
"cv",5,4,5.41200810670109,2.20010180968669,-4.99993474268078,-4.99997315139756
"cv",5,5,7.46126163074369,2.23125769984751,-4.99991753408934,-4.99988817551211
"cv",5,6,10.2284631157952,2.21811852186815,-4.99991444630332,-4.99995736777804
"cv",5,7,4.0500995981463,2.19363008978245,-4.99999406938018,-4.99999766175037
"cv",5,8,17.5219174631304,2.16536088342155,-4.99998891142406,-4.99998868335748
"cv",10,1,42.1368042468768,1.8753682385709,-3.13766437027874,-4.99999016070728
"cv",10,2,9.49435996231331,1.14484630503693,-3.89678682263237,-3.5907144158468
"cv",10,3,10.6447222083306,1.33946707455533,-3.93453529444701,-3.78243191912091
"cv",10,4,13.6553364557545,1.39260551782974,-4.03319257094629,-3.81888195573847
"cv",10,5,15.0168947618596,0.906751313337118,-3.60947566226548,-3.35412717190994
"cv",10,6,20.6231641998306,1.06980900379708,-3.14517330569143,-3.55285898408991
"cv",10,7,6.92675682640771,1.38615361507808,-3.93602221706858,-3.82436703878659
"cv",10,8,10.2680444521089,1.39422005495209,-3.95035899173916,-3.83021427374227
