"","V1","V2","V3","V4"
"cv",5,1,12.7157207398985,-0.576677838534673
"cv",5,2,16.8399179653404,-0.76944577614123
"cv",5,3,19.083868692255,-0.843840761595556
"cv",5,4,16.6228511563653,-0.77076718665928
"cv",5,5,15.6376662382482,-0.730055052256312
"cv",5,6,16.228050353217,-0.753953133115647
"cv",5,7,12.1775908832173,-0.535649800173575
"cv",5,8,16.7585200534111,-0.770535094589762
"cv",10,1,31.145352905843,-0.609577751219291
"cv",10,2,31.8915319352841,-0.631178508267379
"cv",10,3,30.9556871327949,-0.605567046581381
"cv",10,4,31.1665961868488,-0.610404685136117
"cv",10,5,33.9367618222049,-0.676798806653722
"cv",10,6,28.531084648815,-0.530142114304984
"cv",10,7,32.3606484179028,-0.641946797585913
"cv",10,8,33.8843385281171,-0.674986622425709
