"","V1","V2","V3","V4"
"cv",5,1,14.823187934901,-0.868684322772335
"cv",5,2,10.4745836797537,-0.701756282513507
"cv",5,3,15.0298897961066,-0.87577033812502
"cv",5,4,16.6226886445121,-0.919068331109082
"cv",5,5,18.6226177669312,-0.965900252630503
"cv",5,6,15.3110174841798,-0.884301230996547
"cv",5,7,16.1571930535373,-0.908810818729177
"cv",5,8,13.6043011122457,-0.832379025648376
"cv",10,1,27.3077948723783,-0.928843082367324
"cv",10,2,29.8827013416097,-0.961756886047292
"cv",10,3,28.577669469011,-0.945151977115669
"cv",10,4,25.8563297298833,-0.908023545239112
"cv",10,5,28.3348202689916,-0.942683606994305
"cv",10,6,33.111729988964,-0.998887166115327
"cv",10,7,28.5532060528548,-0.945107962671394
"cv",10,8,30.3446301083065,-0.966927390484721
