"","V1","V2","V3","V4"
"cv",5,1,16.7487125848651,1.40206261952251
"cv",5,2,19.1749423774161,-0.049089730241265
"cv",5,3,17.1153027725093,0.527148221304787
"cv",5,4,16.7565809196098,1.50547998576773
"cv",5,5,16.7723789414991,1.01080602580832
"cv",5,6,17.1328165920133,0.517538133577417
"cv",5,7,17.3393901701189,0.396239779972587
"cv",5,8,16.7522360518531,1.45287400442999
"cv",10,1,34.0009913975272,3.85281759901708
"cv",10,2,34.0578157063539,2.18614790457277
"cv",10,3,34.4805680465248,1.364851886607
"cv",10,4,34.0054911669943,4.99993189288633
"cv",10,5,33.9998745812148,4.99994789289314
"cv",10,6,34.0574475156471,2.18934390193591
"cv",10,7,34.0011145574886,3.86735803799918
"cv",10,8,34.1523803758931,1.83380828261627
