"","V1","V2","V3","V4"
"cv",5,1,13.3047446445022,-0.874293310564928
"cv",5,2,15.6364439434456,-0.939000383577637
"cv",5,3,15.6642937796591,-0.937943730824444
"cv",5,4,17.851158523552,-0.990179393888902
"cv",5,5,11.9333557755166,-0.834961662733425
"cv",5,6,12.1916128861062,-0.84038605099718
"cv",5,7,17.0216932224449,-0.970006557007755
"cv",5,8,14.541684570977,-0.910687575173483
"cv",10,1,28.5861004879816,-0.704061022544811
"cv",10,2,36.319972382454,-0.842595982476833
"cv",10,3,26.4427826074707,-0.648722421083498
"cv",10,4,30.8857540465564,-0.752109006672977
"cv",10,5,32.9138638157497,-0.789382227866473
"cv",10,6,31.8665432103474,-0.769943592682441
"cv",10,7,30.975919896651,-0.753481835101812
"cv",10,8,30.3524115815236,-0.742164792967888
