"","","","","par1","par2"
"cv",5,1,16.7510731887896,-4.99999999999859,-1.76319656431631
"cv",5,2,16.7536302742712,-4.99999999999754,-1.76159782800244
"cv",5,3,16.6660559187927,-4.99999999999937,-1.7121288490687
"cv",5,4,16.7807777322486,-4.99999999999989,-1.7836778226907
"cv",5,5,16.7383332796289,-4.99999999999781,-1.75417580821568
"cv",5,6,16.8090504909979,-4.99999999999924,-1.79973085573061
"cv",5,7,16.7120542173012,-4.99999999999817,-1.73743559977865
"cv",5,8,16.7495251578972,-4.99999999999863,-1.76108761602205
"cv",10,1,32.8112871831039,-4.99999999999982,-1.90897691032618
"cv",10,2,32.703375556597,-4.99999999999942,-1.89600891268647
"cv",10,3,32.6211984151127,-4.99999999999805,-1.89074555004975
"cv",10,4,32.720057255213,-4.99999999999973,-1.90589070340725
"cv",10,5,32.7456235315832,-4.99999999999785,-1.9106903746319
"cv",10,6,32.6692915918822,-4.87553082147464,-1.89642873506332
"cv",10,7,32.5920375915377,-4.9999999999985,-1.88726587660537
"cv",10,8,32.7294193486588,-4.99999999999841,-1.90755723551762
