"","","","","par1","par2"
"cv",5,1,17.5818888082873,-1.45737817441113,0.436874687861073
"cv",5,2,17.6192410258406,-0.603723087607578,0.420719509321761
"cv",5,3,17.2703340371938,-1.8304908372947,0.611439181185055
"cv",5,4,16.9623683330811,-4.82508930802034,0.973430106060448
"cv",5,5,16.8749928087445,0.431312442082461,1.90748547151858
"cv",5,6,16.8623530298575,-3.58604933792121,1.57575919203878
"cv",5,7,17.2309903328061,2.79452424542978,0.641489234210195
"cv",5,8,16.9746513992101,-4.06994996627045,3.99999999999975
"cv",10,1,34.6730642936547,0.754587165080011,-0.357395631305751
"cv",10,2,34.9712245154823,1.7761958593037,-0.369843061964418
"cv",10,3,32.6190784376094,0.101791980099712,-0.247140153007711
"cv",10,4,34.4439275173572,-0.376048237071691,-0.347242775733708
"cv",10,5,31.4631881701361,-0.780643056571123,-0.156893226790795
"cv",10,6,34.2386558038515,2.7097824073257,-0.337967282625878
"cv",10,7,31.2226487894094,0.580128700938076,-0.135633293801535
"cv",10,8,31.6153568275416,-4.15242118015885,-0.168204928651629
