"","","","","par1","par2"
"cv",5,1,13.142981743918,-4.99999999999759,-1.60169205988705
"cv",5,2,10.5590837539319,-4.99999999999751,-1.5081190657952
"cv",5,3,15.3110871863579,-4.99999999999971,-1.67149787114872
"cv",5,4,17.8745961486566,-4.99999999999149,-1.74332698349868
"cv",5,5,15.8319268958131,-4.9999999999992,-1.6894827518212
"cv",5,6,17.8389708094361,-4.99999999999837,-1.73854624383389
"cv",5,7,15.3803671996221,-4.9999999999987,-1.68528691497656
"cv",5,8,14.0443335052878,-4.99999999999755,-1.64010954870682
"cv",10,1,30.7320308386263,-4.99999999999912,-1.74669346663137
"cv",10,2,32.6299138615395,-4.99999999999768,-1.7631083028891
"cv",10,3,24.7257314262578,-4.89738238797459,-1.68629700822588
"cv",10,4,30.8448882058363,-4.9999999999918,-1.74753685203215
"cv",10,5,29.8055123691922,-4.99999999999887,-1.73795542993559
"cv",10,6,29.7569299403159,-4.99999999999965,-1.71688758850777
"cv",10,7,28.0753059286321,-4.9999999999984,-1.69813917130799
"cv",10,8,30.5902689372356,-4.99999999999789,-1.73793293746412
