"","","","","par1","par2"
"cv",5,1,12.8340363867526,-0.662894663331218,-0.543588485014548
"cv",5,2,17.7648789260392,-0.190237500650333,-0.776215356209244
"cv",5,3,13.1612435264371,-1.41784962974914,-0.564251194138301
"cv",5,4,15.572090823454,-2.78605813302263,-0.690384416426607
"cv",5,5,14.741278768776,1.91753000825347,-0.653354341229407
"cv",5,6,17.4133692056443,0.443032599265545,-0.762397249093093
"cv",5,7,20.2934038592086,3.77425384566695,-0.850292815018918
"cv",5,8,14.9327111821404,-1.24560368422826,-0.661247407140025
"cv",10,1,28.6951146435023,1.83835957231618,-0.771483405061611
"cv",10,2,26.7488365667622,-2.55622550209554,-0.737369762167549
"cv",10,3,30.5704426612179,2.25761835952289,-0.807255368043842
"cv",10,4,27.2491751949451,1.39118394623675,-0.74499729746871
"cv",10,5,32.2534707493926,-0.594708862882693,-0.835361881715278
"cv",10,6,30.9373604158056,0.126411282103402,-0.813555300990493
"cv",10,7,33.2307674268586,2.89638906833716,-0.848778609347203
"cv",10,8,34.448173132124,1.64239963802717,-0.867566529000038
