"","","","","par1","par2","par3"
"cv",5,1,10.2792165143371,-0.39781068503265,-0.453412953910762,-1.84598461183433
"cv",5,2,7.14359955555394,-1.13691764064477,3.99902090268886,2.60801654751101
"cv",5,3,7.13726937559745,-1.12799423886691,3.99999223414579,2.60888705100864
"cv",5,4,15.5261726716682,-0.468579415502492,-0.0119599038674874,-1.50355697922618
"cv",5,5,18.2710250096533,-1.13587345520259,3.9999966888672,2.46118128248756
"cv",5,6,10.4839479219802,-1.12733181899045,3.99999187371492,2.56039160951853
"cv",5,7,15.0463907827391,-0.364129352366294,-0.207261466691355,-1.68484857353349
"cv",5,8,12.0184060094427,-1.12924545677384,3.99999320665098,2.531740279231
"cv",10,1,24.4959551776121,-0.23573560600542,-0.892435528119339,-2.315376575952
"cv",10,2,30.0165374770138,-0.27547481030669,-0.926071333427531,-2.3969226917311
"cv",10,3,24.4103439457313,-0.229966561036052,-0.897029735531698,-2.32683479008243
"cv",10,4,32.7302958864386,-0.251207827407411,-0.89928531553327,-2.38612415690025
"cv",10,5,23.1934673064812,-0.267763198325226,-1.05332118667109,-2.42858152430654
"cv",10,6,22.2581368428226,-0.154502167350956,-0.885933303051193,-2.31601628311201
"cv",10,7,18.5373109618693,-0.294974029706162,-0.697334036536306,-2.1361566524433
"cv",10,8,16.6501549243688,-0.291247884346976,-0.665204907019668,-2.11343366062238
