"","","","","par1","par2","par3"
"cv",5,1,22.8255972882701,-0.395139876941391,-0.653164855586673,-3.781316685908
"cv",5,2,11.2023023573359,-0.851078497830841,-0.653283139703414,-4.99991470535066
"cv",5,3,11.3016646743909,-0.849138129929671,-0.654118762917817,-4.99998312350124
"cv",5,4,32.9368095332535,-0.810764042140662,-0.857612096505468,-4.9991416247999
"cv",5,5,12.4145474224396,-0.831631923976143,-0.657651767401217,-4.99998420871811
"cv",5,6,11.2114993585445,-0.851300447351554,-0.652006728269439,-4.99999670693849
"cv",5,7,16.147553291025,-0.837651865256792,-0.658985267099388,-4.99987822424066
"cv",5,8,15.0298487226137,-0.840420444846498,-0.651141686442433,-4.99948680685878
"cv",10,1,33.6160218243013,-0.727696995434464,0.959868661530708,-4.99974723621916
"cv",10,2,20.1976239481202,-0.682136199004152,0.284837771018986,-4.57229468188431
"cv",10,3,31.222947337364,-0.36409873276915,-0.598391312173519,-3.78109969080145
"cv",10,4,13.7914501565509,-0.795000871614229,0.763116971955249,-4.99893528687188
"cv",10,5,28.8845749877356,-0.424448043054131,-0.572570542354834,-3.79130938001223
"cv",10,6,18.7189073339809,-0.794605405943178,0.784612471644542,-4.99991857598264
"cv",10,7,45.6123996866135,-0.498014039414731,-0.598783087442693,-4.15634349232464
"cv",10,8,28.1035559858123,-0.461809919208681,-0.552229330547791,-3.87978220316664
