"","","","","par1","par2"
"cv",5,1,10.5851384996772,0.494861595558457,-0.670103419101393
"cv",5,2,17.0660266272965,-4.34801955938259,-0.910613668164459
"cv",5,3,11.4612449200555,-0.809030864679147,-0.714205060678194
"cv",5,4,18.2511502797974,-1.03272422356531,-0.939248346323759
"cv",5,5,16.2183676408733,3.58419995749666,-0.884921088882564
"cv",5,6,12.9646624451489,-1.12452481742961,-0.778842455272246
"cv",5,7,17.2620674174821,2.9394766718745,-0.914747198834461
"cv",5,8,18.7309717241023,1.27008672640659,-0.9492522195734
"cv",10,1,33.4778790629012,-1.21672383171485,-0.742590280809492
"cv",10,2,33.313995424839,2.26020644129673,-0.739935795435589
"cv",10,3,27.502719110594,-4.25614807672655,-0.602067279999074
"cv",10,4,29.2111570887876,-3.86954266019166,-0.650470498809759
"cv",10,5,30.4791868249123,-3.14566995413043,-0.67941148191381
"cv",10,6,37.2400771774802,-1.81769668052947,-0.8066800297253
"cv",10,7,29.1080636644211,0.156792978820488,-0.647228135677311
"cv",10,8,30.9566630449401,-4.32724923214605,-0.690680395969239
