"","V1","V2","V3","V4"
"cv",5,1,16.7802212748137,0.265656194738515
"cv",5,2,17.7861886615227,-6.36174627613767e-05
"cv",5,3,17.8195253613824,-0.0177054369854921
"cv",5,4,16.3214734739301,0.79411407681175
"cv",5,5,16.3643074175351,0.592654488534841
"cv",5,6,16.819137379272,0.250350634810933
"cv",5,7,16.8689790545412,0.233876277491199
"cv",5,8,17.2428081015408,0.108304927324116
"cv",10,1,35.3763029377414,-0.410589152206299
"cv",10,2,32.6201758384252,-0.276113066462797
"cv",10,3,33.7782225413717,-0.34117843332528
"cv",10,4,32.2677594515964,-0.223644581897153
"cv",10,5,31.9327872394721,-0.187786370345864
"cv",10,6,33.1537992128897,-0.301844179523436
"cv",10,7,32.6311906653435,-0.251308003788353
"cv",10,8,33.827585114023,-0.327932530335608
