"","V1","V2","V3","V4"
"cv",5,1,17.0137811208204,2.42221587010206
"cv",5,2,16.9945405624595,4.99992997640096
"cv",5,3,17.4089041895931,1.00207636319131
"cv",5,4,16.9929700181125,4.99993153557002
"cv",5,5,17.4283677419897,0.982585103651255
"cv",5,6,17.1825646049926,1.36890875435877
"cv",5,7,17.0035274876507,4.99995807607768
"cv",5,8,17.4283677419897,0.982585103651255
"cv",10,1,33.9806388796919,3.57140739921176
"cv",10,2,34.2439136020517,1.4255805886373
"cv",10,3,34.0017607728993,2.02279161879699
"cv",10,4,33.9987514529834,4.99992834444325
"cv",10,5,34.0258637315836,1.90418333599502
"cv",10,6,34.1648514027532,1.54152280355166
"cv",10,7,33.9893245410616,2.11400615948194
"cv",10,8,34.2328729518512,1.43924357460262
