"","","","","par1","par2","par3"
"cv",5,1,19.4506693375828,-4.99943475106873,3.80009460403803,3.16248229576957
"cv",5,2,9.3779447898084,-4.9934132219363,3.78672924681827,3.31459557978318
"cv",5,3,9.68228848025943,-4.99981036215185,3.80048690890534,3.35768392331803
"cv",5,4,15.8035211411755,-4.99888549853182,3.7993198743786,3.21131519261016
"cv",5,5,13.6339116164929,-4.99822939335286,3.80036192413987,3.28122676377757
"cv",5,6,12.0414952465298,-4.99999790760593,3.8012947398248,3.32452038635459
"cv",5,7,11.874324409331,-4.99773455209428,3.80384380923193,3.35857838600599
"cv",5,8,15.7211588848768,-4.99928870578938,3.80032772060921,3.22814438609943
"cv",10,1,22.0820876553961,-4.99993922132128,3.80005974766683,3.35836263442007
"cv",10,2,26.6466133227161,-4.99975965172791,3.80089884442991,3.31714973176982
"cv",10,3,25.1954094188306,-4.99984924779713,3.80070953182858,3.36955043530063
"cv",10,4,24.3889097600132,-4.99987931165461,3.80085208264165,3.37512366417314
"cv",10,5,30.3864376153828,-4.99991240179316,3.79912202469771,3.2780263706199
"cv",10,6,27.6371929866943,-4.99969804393258,3.80028528574168,3.30008851582282
"cv",10,7,31.5982412645573,-4.99949635733403,3.80001196276868,3.26491445465702
"cv",10,8,24.378265884514,-4.99991515228729,3.80008241569813,3.33482448314142
