"","","","","par1","par2"
"cv",5,1,17.0059868999878,3.99999999911472,3.9999999989143
"cv",5,2,17.5536006577751,-4.99999999999975,-0.386191256659238
"cv",5,3,17.6084150118632,-4.99999999999837,-0.442912952066442
"cv",5,4,17.0059866022736,3.99999999887571,3.99999999548748
"cv",5,5,17.00598733771,3.9999999991024,3.99999999800281
"cv",5,6,17.0059872344097,3.99999999741802,3.99999999261265
"cv",5,7,17.0059866279495,3.99999999973772,3.99999999913556
"cv",5,8,17.0059869501768,3.999999998037,3.99999999974554
"cv",10,1,32.7774361543422,-4.99999999997092,-1.60780996703889
"cv",10,2,32.5502911382915,-4.99999999999944,-1.58735184341889
"cv",10,3,32.7566955829756,-4.99999999999843,-1.60536250345874
"cv",10,4,32.5199038836189,-4.6011830925245,-1.5834202279371
"cv",10,5,32.6718902733469,-4.99999999999828,-1.59676031604452
"cv",10,6,32.6772908343104,-4.99999999999821,-1.59462423753103
"cv",10,7,32.6927589822535,-4.99999999999927,-1.59758771465558
"cv",10,8,35.9173680084751,-4.99999999999304,-1.97355434913785
