"","V1","V2","V3","V4"
"cv",5,1,15.6123102671549,-0.965123992901795
"cv",5,2,16.74911980432,-0.99040922982559
"cv",5,3,19.5952847087576,-1.04747971858104
"cv",5,4,11.8253619852372,-0.857637268032207
"cv",5,5,13.1837701194135,-0.898351399755655
"cv",5,6,12.4243810692648,-0.87531651652895
"cv",5,7,13.4442529067822,-0.906068504967883
"cv",5,8,14.8952459146811,-0.948548554017945
"cv",10,1,17.926740039075,-0.991203775512642
"cv",10,2,27.0779047180393,-1.09556347598781
"cv",10,3,21.1469090715815,-1.03279322316719
"cv",10,4,26.4660176990716,-1.09127195265016
"cv",10,5,28.2807845107582,-1.10544613014475
"cv",10,6,33.4617429183068,-1.15441643848497
"cv",10,7,37.729721486662,-1.18983277760216
"cv",10,8,27.2561168020317,-1.09795880297014
