"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-2.44018895010999,1.13876970492836,-3.30252123800072
"cv",5,2,16.4723095690557,1.40627246580178,1.72957316318644,-3.46563310632552
"cv",5,3,16.4723095690557,-2.89126369349901,0.76262335797643,-3.39494274659562
"cv",5,4,16.4723095690557,-2.93568653863236,3.95250551938079,-4.33555634554859
"cv",5,5,16.4723095690557,-0.966469082677659,0.909299680342669,-3.47002936541622
"cv",5,6,16.4723095690557,-3.09920450333233,1.32728582469268,-1.5128919700238
"cv",5,7,16.4723095690557,-4.38960132063973,3.6624856519068,0.221654734973573
"cv",5,8,16.4723095690557,-1.76318391716573,2.77845057066016,-0.124426976547553
"cv",10,1,31.9171547799685,-2.5502880364923,2.46117130676772,-1.94179368793212
"cv",10,2,31.9171547799685,-1.50017969090742,2.44641518145415,-3.17358285773402
"cv",10,3,31.9171547799685,-4.92790251295082,0.999351085754021,-3.76885119961282
"cv",10,4,31.9171547799685,0.192339610546417,3.42889609162819,-3.58024436776058
"cv",10,5,31.9171547799685,-4.70092292068915,2.34582602197573,-2.84221857166849
"cv",10,6,31.9171547799685,-1.15758556354029,1.52543046882258,-3.70036781408351
"cv",10,7,31.9171547799685,-4.01243381348655,2.97409498508201,-3.73021459433834
"cv",10,8,31.9171547799685,0.667691897071451,0.822990423309032,-3.55342258381083
