"","","","","par1","par2"
"cv",5,1,17.0059869083108,-0.942321448547531,-0.398289480232074
"cv",5,2,17.0059869083108,1.13257460623523,-0.76832134610052
"cv",5,3,17.0059869083108,2.61496375007801,1.98535668622985
"cv",5,4,17.0059869083108,-1.72517357966703,2.12521232295767
"cv",5,5,17.0059869083108,-3.73893149686046,2.07803870855812
"cv",5,6,17.0059869083108,2.78286625889786,2.23236345848527
"cv",5,7,17.0059869083108,-1.09177012349686,1.66469951098785
"cv",5,8,17.0059869083108,-1.67388725695041,-1.59879561963389
"cv",10,1,34.0119738166215,-3.05031872551011,0.252701595163626
"cv",10,2,34.0119738166215,-0.893628298866844,2.48357889707086
"cv",10,3,34.0119738166215,-2.24749712226912,-3.84392800750768
"cv",10,4,34.0119738166215,2.72007463499904,2.45315704488622
"cv",10,5,34.0119738166215,3.92867927229963,1.46588153735043
"cv",10,6,34.0119738166215,1.63644376746379,2.081343168795
"cv",10,7,34.0119738166215,-2.56897735372916,2.69094259725573
"cv",10,8,34.0119738166215,0.366779008647427,2.11040758403737
