"","V1","V2","V3","V4"
"cv",5,1,18.8180734549643,-0.683170458834713
"cv",5,2,13.9727852249385,-0.412032804093987
"cv",5,3,16.914717150409,-0.5870050084299
"cv",5,4,15.0090776672518,-0.495074805593164
"cv",5,5,14.9198840422947,-0.473157290903061
"cv",5,6,16.1257249780329,-0.554909864239505
"cv",5,7,14.9466138080503,-0.456567229982894
"cv",5,8,19.0814633517678,-0.696411681792235
"cv",10,1,33.4811184038816,0.789001625062088
"cv",10,2,34.4332963040302,0.309836381641986
"cv",10,3,33.4772088887011,0.810742904657796
"cv",10,4,33.6541564416751,0.614410951795316
"cv",10,5,34.5319377607482,0.280542891189379
"cv",10,6,33.6626622445743,0.60215922557747
"cv",10,7,34.5990725243783,0.258649665984743
"cv",10,8,33.9179727916271,0.467323263509827
