"","","","","par1","par2"
"cv",5,1,16.7815687592114,-1.64852085470055,0.541959078519358
"cv",5,2,16.781568756134,-1.64852331871499,0.541959060511009
"cv",5,3,16.7815687478283,-1.64852313458974,0.541959011885186
"cv",5,4,33.0211881361065,-4.54108999947181,-4.70593444152701
"cv",5,5,16.7815687756203,-1.6485254397443,0.541959174574176
"cv",5,6,16.7815687627576,-1.64852137395523,0.541959099278427
"cv",5,7,16.7815687640681,-1.64852083223697,0.541959106950917
"cv",5,8,16.7815687579034,-1.64852152162288,0.541959070861886
"cv",10,1,34.0121387886403,-1.79443526335084,-0.509554234243152
"cv",10,2,34.2242260071337,-2.72349517835256,-0.522162378310952
"cv",10,3,32.5282387800485,-1.79087948518527,-0.301626865893281
"cv",10,4,32.5282387591818,-1.69661183627071,-0.301626892577521
"cv",10,5,32.5282387862991,-1.69533095483788,-0.30162685790006
"cv",10,6,34.0876462498297,-1.69665088180289,-0.514379314678403
"cv",10,7,34.0121387605793,-1.79056866064042,-0.509554203694072
"cv",10,8,32.5282387512084,-1.69639989512596,-0.301626902773604
