"","","","","par1","par2"
"cv",5,1,16.7577339140817,-4.9999999999986,-1.83138124700156
"cv",5,2,16.6744421046744,-4.99999999998796,-1.7776971586803
"cv",5,3,16.6467415424063,-4.24077779620989,-1.76443674463029
"cv",5,4,16.7434346605133,-4.99999999999097,-1.81906795301884
"cv",5,5,16.8047963421414,-4.99999999998987,-1.86966227824487
"cv",5,6,16.7592147159682,-4.9999999999955,-1.83316852897928
"cv",5,7,16.7782449653947,-4.99999999999863,-1.84544287507928
"cv",5,8,16.7065984244162,-4.99999999999914,-1.78009508349116
"cv",10,1,32.6706715090326,-4.99999999999929,-1.58465721450151
"cv",10,2,32.6490996959045,-4.99999999999346,-1.58408766475517
"cv",10,3,32.6604500712749,-4.99999999999816,-1.58450226700685
"cv",10,4,32.7336062969495,-4.99999999999895,-1.59201601743398
"cv",10,5,32.7661202848483,-4.9999999999997,-1.59746896646433
"cv",10,6,32.7759716757508,-4.99999999999865,-1.59810362081767
"cv",10,7,35.5626344139891,-4.99999999999776,-1.92087166609255
"cv",10,8,32.7381530091247,-4.99999999999913,-1.59223417019245
