"","V1","V2","V3","V4"
"cv",5,1,17.3318420612458,-0.875223003008982
"cv",5,2,14.4898763918895,-0.798564685767102
"cv",5,3,19.1556817147132,-0.915655977014918
"cv",5,4,11.4338606931078,-0.675939704047358
"cv",5,5,16.0863527678392,-0.83520794501444
"cv",5,6,19.732379277418,-0.926277103427167
"cv",5,7,11.3770625526419,-0.695500995646593
"cv",5,8,12.61166673728,-0.735348816780073
"cv",10,1,24.1256040715112,-0.852828402392866
"cv",10,2,19.073217375147,-0.74893292092172
"cv",10,3,38.1232148036412,-1.00221778100507
"cv",10,4,31.193942575745,-0.935700610559598
"cv",10,5,41.5994811412619,-1.03651617241776
"cv",10,6,30.3158791341861,-0.928830104173301
"cv",10,7,33.4036848624824,-0.959558165290323
"cv",10,8,20.4643464380872,-0.791053358980807
