"","","","","par1","par2","par3"
"cv",5,1,14.5820929395776,-1.12438294414467,3.99999557740863,2.6619138973275
"cv",5,2,12.7906921228234,-0.372864540839157,-0.372260588899289,-1.65557159591275
"cv",5,3,6.1808034891813,-0.335733072829888,-0.242832457093,-1.47185371101886
"cv",5,4,13.7115135070677,-0.327586701641181,-0.394029624049069,-1.70647028671822
"cv",5,5,10.726063535648,-1.12778276881542,3.99999327824624,2.70280567823918
"cv",5,6,20.4920843941121,-1.14328888633472,3.9994808824422,2.56539633219183
"cv",5,7,11.3370415707359,-1.12980819959731,3.99982514112187,2.71117881167174
"cv",5,8,15.4973339001172,-1.124893791569,3.99998653672466,2.66096667111972
"cv",10,1,24.4520208591935,-1.1132256542441,3.99960606764395,2.73101852611879
"cv",10,2,31.8232173297076,-1.12565272458966,3.99988121494136,2.64202024627233
"cv",10,3,23.1215478323899,-1.11621869985683,3.999934070141,2.70799103995099
"cv",10,4,33.7599116514643,-1.10597582270152,3.99975974263951,2.60826427898197
"cv",10,5,23.721709772232,-1.10980034554674,3.99999266169869,2.72797891793854
"cv",10,6,25.7537136978111,-1.10968290151585,3.99996987888491,2.6945222293096
"cv",10,7,21.6746909800452,-1.10280366731218,3.99956435780567,2.70329250508418
"cv",10,8,32.1562410573905,-1.10943831592091,3.99991572823351,2.61592696366231
