"","","","","par1","par2"
"cv",5,1,8.30565448679974,-0.61858544156452,-4.99999999999996
"cv",5,2,22.4088374459087,-0.478665407762669,-4.99999999999986
"cv",5,3,15.110079808453,-0.598083620513253,-4.99999999999964
"cv",5,4,14.01344548948,-0.59770465246943,-4.99999999999601
"cv",5,5,7.9604027923137,-0.622155908196104,-4.99999999999985
"cv",5,6,7.85558705028392,-0.621725133938821,-5
"cv",5,7,7.12564895599118,-0.622524861770106,-4.99999999999956
"cv",5,8,23.6319569824642,-0.548392471073225,-4.99999999999986
"cv",10,1,27.0765180699854,-0.492319392516281,-4.92919412350287
"cv",10,2,21.209241305201,-0.555207141217335,-4.88380625199759
"cv",10,3,25.1085127733075,-0.511599200613749,-4.91084161029566
"cv",10,4,28.5978362572273,-0.575444040777602,-4.99999999998553
"cv",10,5,28.2247868564708,-0.561484304070591,-4.99999999999644
"cv",10,6,23.9676218957343,-0.606389063413902,-4.99999999999849
"cv",10,7,34.1322109497783,-0.592912872152629,-4.99999999999979
"cv",10,8,28.4045242932485,-0.562454817170882,-4.99999999999979
