"","V1","V2","V3","V4"
"cv",5,1,15.4687856980149,0.0278818078928934
"cv",5,2,18.1033902884955,-0.347607840450498
"cv",5,3,16.4794495885953,-0.187929373190373
"cv",5,4,16.0594991338057,-0.106099213477288
"cv",5,5,16.8070361486826,-0.240418645241598
"cv",5,6,16.4972116842715,-0.190648022968746
"cv",5,7,18.3294432260033,-0.381728745771726
"cv",5,8,15.8838601519546,-0.0765094300483674
"cv",10,1,32.1078938441269,-0.12783556188252
"cv",10,2,34.2940690247794,-0.298252273572845
"cv",10,3,34.113311066399,-0.273859088613232
"cv",10,4,31.4127752636594,-0.0707278422033334
"cv",10,5,30.6958045230519,0.0572609016940498
"cv",10,6,33.9833372504995,-0.282330747351079
"cv",10,7,35.5711796098302,-0.365849996511725
"cv",10,8,35.2411099875016,-0.338612282948055
