"","","","","par1","par2"
"cv",5,1,17.0059914210719,3.99999999994257,3.99999999940363
"cv",5,2,17.0059906528954,3.99999999933162,3.99999999502585
"cv",5,3,17.0059921980415,3.99999999989692,3.99999999875205
"cv",5,4,17.0059869083108,3.99999999987905,3.99999999904968
"cv",5,5,17.0059923207205,3.9999999997628,3.99999999740389
"cv",5,6,17.0059907667801,3.99999999987672,3.99999999992102
"cv",5,7,17.0059884330113,3.99999999984815,3.99999999747966
"cv",5,8,17.0059874422159,3.99999999854718,3.99999999999956
"cv",10,1,34.0119773800526,3.99999999997383,3.99999999939544
"cv",10,2,34.0119778140163,3.99999999995765,3.99999999940316
"cv",10,3,34.0119824337887,3.99999999957802,3.99999999897849
"cv",10,4,34.0119794965579,3.99999999972529,3.99999999967038
"cv",10,5,34.0119838716271,3.9999999997784,3.99999999923739
"cv",10,6,34.0119749624885,3.99999999990906,3.99999999220408
"cv",10,7,34.011982529532,3.99999999995104,3.99999999941013
"cv",10,8,34.0119777589642,3.9999999989852,3.99999999904076
