"","","","","par1","par2"
"cv",5,1,16.4723095690557,-0.684149732347483,-4.31211872096173
"cv",5,2,16.4723095690557,-0.486315116246533,-4.47381253347167
"cv",5,3,16.4723095690557,-4.44914306503552,-4.88123007618017
"cv",5,4,16.4723095690557,-2.81797680266944,-4.55528481425953
"cv",5,5,16.4723095690557,-2.35361207006815,-4.58503203055547
"cv",5,6,16.4723095690557,-4.86789010582191,-4.62272208937863
"cv",5,7,16.4723095690557,-3.52075906109683,-4.98658894945525
"cv",5,8,16.4723095690557,-2.62327246905237,-4.63861446455444
"cv",10,1,48.9027509986316,-0.189843092960368,-4.82661807090683
"cv",10,2,32.0843178883378,2.34211596777367,-4.99999997760815
"cv",10,3,32.0876257349508,2.34141317799688,-4.99999999627163
"cv",10,4,32.1744525006501,2.35002557154967,-4.99999999486284
"cv",10,5,32.1904295329664,2.35311383023439,-4.99999998499126
"cv",10,6,32.189641186228,2.35040209500568,-4.99999999401899
"cv",10,7,32.1728404873791,2.34812167486397,-4.99999999305323
"cv",10,8,32.25378258589,2.35632293501386,-4.99999999878012
