"","","","","par1","par2"
"cv",5,1,15.5703591991058,3.32925034762596,-1.35264384465451
"cv",5,2,19.1952274930054,2.27014012001872,-1.52018967011284
"cv",5,3,15.5969331904065,3.32450674909815,-1.41119109261093
"cv",5,4,16.9732390357954,-0.0744916433950044,-1.62400014140592
"cv",5,5,15.7078630595854,3.32378143933022,-1.37110719771051
"cv",5,6,16.6538839667137,3.631574725669,-1.46250459625802
"cv",5,7,15.138348000226,3.99999999992494,-1.45865115868308
"cv",5,8,15.9550863832258,3.30537562119631,-1.36066568963685
"cv",10,1,26.8753670703947,0.195935802852315,-1.67541627921195
"cv",10,2,29.0416915886883,0.160587723352375,-1.69458688128106
"cv",10,3,29.6398034295885,0.0721599793734897,-1.69544683874923
"cv",10,4,33.0006331501317,0.0564914775486225,-1.76538274882488
"cv",10,5,28.4117780257475,0.0884734680941928,-1.70245995215097
"cv",10,6,32.7494466335758,0.108704432690194,-1.73555024022573
"cv",10,7,31.7958762881502,0.0598435397311511,-1.7390930163431
"cv",10,8,28.1712553486306,0.167623563443827,-1.70375217558743
