"","","","","par1","par2","par3"
"cv",5,1,16.9197292470579,2.1579488252859,-4.99187698385088,-4.99530830211818
"cv",5,2,16.0343980462679,0.677680688545271,-3.83895663584988,-2.80751583686016
"cv",5,3,14.5671066060564,0.692065072955744,-4.35587736892922,-2.75360253597379
"cv",5,4,17.2247952295063,0.224428948455954,-4.57375383323025,-2.64580046075631
"cv",5,5,14.3613707263342,0.6053200947998,-3.65460763695421,-2.74155189672536
"cv",5,6,15.803569332067,0.333387213565607,-4.31171736168976,-2.67160712399302
"cv",5,7,15.8083175345809,0.549426595619885,-4.25938107313709,-2.72927817833598
"cv",5,8,16.9868140348696,0.550200816325466,-3.09518645991615,-2.84950452565463
"cv",10,1,38.8582509637324,2.10145938092643,-1.61834527196683,-4.99996288366519
"cv",10,2,31.8170573207425,2.19804420526398,-1.593998589441,-4.99994055886498
"cv",10,3,20.1167587325741,2.17710535835667,-1.52134833629776,-4.99988329264687
"cv",10,4,30.9647985504395,2.18752382353376,-1.55423997851846,-4.99995895794246
"cv",10,5,15.6742095674179,2.1807922131543,-1.4883459428711,-4.99970578580215
"cv",10,6,40.5389569794786,1.78129284178717,-1.16451057890053,-4.99991659154827
"cv",10,7,25.5259665396359,2.20249095943933,-1.56619815881864,-4.99986247675635
"cv",10,8,28.3268519574671,2.17621553048232,-1.51762768401151,-4.99998716506519
