"","V1","V2","V3","V4"
"cv",5,1,17.0048751225524,4.9999414128194
"cv",5,2,16.9992604860468,4.99994308844891
"cv",5,3,17.0183518885677,4.99993474846756
"cv",5,4,17.0050991543036,4.99994128389148
"cv",5,5,17.0113894955995,4.99993901842846
"cv",5,6,17.0113894955995,4.99993901842846
"cv",5,7,17.0080186400598,4.99994043080249
"cv",5,8,17.0183518885677,4.99993474846756
"cv",10,1,34.0034713551024,4.99994715166208
"cv",10,2,34.0097584705903,4.99992708787838
"cv",10,3,34.0141016928283,3.31176764110269
"cv",10,4,34.1017244106409,2.18826363122295
"cv",10,5,34.0095342650051,4.99993972148794
"cv",10,6,34.1940453267434,1.87915974410463
"cv",10,7,35.0131959130776,1.0748650453763
"cv",10,8,33.9924591694762,4.99992596588211
