"","V1","V2","V3","V4"
"cv",5,1,17.011389564579,4.99992627869416
"cv",5,2,17.0170041079741,4.99994344552884
"cv",5,3,16.9983607821906,4.99993741328956
"cv",5,4,16.9929689674442,4.99994000939696
"cv",5,5,17.0059988167799,4.99993233460655
"cv",5,6,17.0129613067054,4.99992473446481
"cv",5,7,17.6661318665018,1.40558964014742
"cv",5,8,16.9976875266732,4.9999378555003
"cv",10,1,34.3976800048624,1.39222425316347
"cv",10,2,33.9960164106955,2.76846322511988
"cv",10,3,34.0059397568287,4.99992676194729
"cv",10,4,33.9972454338924,2.73804205239186
"cv",10,5,34.7417503900049,1.12686544263465
"cv",10,6,33.9932369097555,3.23729659146372
"cv",10,7,34.0054914126488,4.99995439737472
"cv",10,8,34.0027960754384,4.99995760757073
