"","V1","V2","V3","V4"
"cv",5,1,15.0071758513993,-0.812975482948644
"cv",5,2,15.8808196557045,-0.842367265174954
"cv",5,3,17.2400711140952,-0.87935538009248
"cv",5,4,16.5361612415633,-0.85969248467877
"cv",5,5,13.1637511877798,-0.742969603332585
"cv",5,6,15.4930240390552,-0.832692881773415
"cv",5,7,14.1350510098441,-0.784132556235151
"cv",5,8,14.1383240996407,-0.782733721460159
"cv",10,1,23.1399614640225,-1.34665641260124
"cv",10,2,23.756037442319,-1.35084664420011
"cv",10,3,19.8605471115387,-1.32254717679303
"cv",10,4,10.8281082672338,-1.24579919472136
"cv",10,5,31.5750714514853,-1.40287944516473
"cv",10,6,21.0630897034483,-1.33266199710161
"cv",10,7,24.9995214221632,-1.35951191876434
"cv",10,8,30.3935931867613,-1.3979555451575
