"","V1","V2","V3","V4"
"cv",5,1,15.8284874774634,-0.187348118771428
"cv",5,2,16.2966147283675,-0.254129738162819
"cv",5,3,17.1713903380393,-0.346044753629685
"cv",5,4,16.6566209606415,-0.296394514968713
"cv",5,5,17.8079022541516,-0.39971379115911
"cv",5,6,15.9687881515895,-0.209583649454673
"cv",5,7,17.7301220046668,-0.390058622829037
"cv",5,8,15.2219374149389,-0.0600154258274205
"cv",10,1,25.1838321737937,-0.811911142208821
"cv",10,2,28.2873472207863,-0.863805202480474
"cv",10,3,28.4760025946147,-0.867488483895161
"cv",10,4,22.3553145620255,-0.759420104108195
"cv",10,5,34.1587844437672,-0.943455196836938
"cv",10,6,38.7646044051488,-0.993339633081126
"cv",10,7,27.8414025595517,-0.859676266400393
"cv",10,8,35.2417399756625,-0.955251240034379
