"","V1","V2","V3","V4"
"cv",5,1,16.8646099745669,0.110665097652204
"cv",5,2,17.749049572498,-0.0637382598323148
"cv",5,3,16.1729994405094,0.423543338870569
"cv",5,4,16.7285113843445,0.14025138947162
"cv",5,5,16.5527966544914,0.213108628046622
"cv",5,6,16.5276425223677,0.208651266945368
"cv",5,7,17.9355840825834,-0.106984609476986
"cv",5,8,16.5560000180911,0.19110308263215
"cv",10,1,29.4473936583366,-0.536434860399238
"cv",10,2,30.7761253509962,-0.578269931783224
"cv",10,3,31.698723819926,-0.593367132964591
"cv",10,4,34.1556178544707,-0.656635815848933
"cv",10,5,32.7328094395207,-0.617414958660025
"cv",10,6,29.7008797969852,-0.53128869254669
"cv",10,7,32.2460493770153,-0.608471783017994
"cv",10,8,34.8785761972522,-0.670182065260293
