"","V1","V2","V3","V4"
"cv",5,1,16.6743610643994,1.33275479398825
"cv",5,2,16.7052850086808,0.793676944575633
"cv",5,3,16.7386770818039,0.72156551607406
"cv",5,4,16.8843093270587,0.551094391662738
"cv",5,5,17.80373756299,0.15029042448344
"cv",5,6,16.6906924899865,1.44523174073877
"cv",5,7,17.9027694266024,0.117887143320069
"cv",5,8,17.8861882198863,0.125690507083801
"cv",10,1,34.9908316088602,-0.334236320960257
"cv",10,2,33.3043428238247,-0.253516695580532
"cv",10,3,30.7875541241744,-0.044630325948044
"cv",10,4,32.3939794239397,-0.198852772819019
"cv",10,5,30.8129317921339,-0.0589993493738842
"cv",10,6,36.2836278279408,-0.384093763699955
"cv",10,7,34.8699261653978,-0.332013185736019
"cv",10,8,32.8638492237296,-0.237364032337822
