"","","","","par1","par2"
"cv",5,1,17.0059897018439,3.99999999952772,3.99999999917621
"cv",5,2,17.0059872769214,3.99999999982476,3.99999999972218
"cv",5,3,17.0059885261655,3.99999999937472,3.99999999869093
"cv",5,4,17.0059873899508,3.99999999989525,3.99999999961168
"cv",5,5,17.0059893355243,3.99999999970958,3.99999999940009
"cv",5,6,17.0059882816702,3.99999999991927,3.99999999988369
"cv",5,7,17.0059890168837,3.99999999975652,3.99999999824662
"cv",5,8,17.0059902144461,3.99999999919194,3.99999999726211
"cv",10,1,34.0119752215019,3.99999999968382,3.99999999998978
"cv",10,2,34.0119750511599,3.99999999982325,3.99999999977993
"cv",10,3,34.0119806157672,3.99999999973015,3.99999999970867
"cv",10,4,34.0119810976907,3.99999999992655,3.99999999989046
"cv",10,5,34.0119753882401,3.9999999991246,3.99999999916286
"cv",10,6,34.0119744050898,3.99999999982819,3.99999999985943
"cv",10,7,34.0119833144242,3.99999999990185,3.99999999995961
"cv",10,8,34.0119736315699,3.99999999998033,3.99999999959895
