"","","","","par1","par2"
"cv",5,1,17.0059869083108,1.0337270799937,2.65941591658504
"cv",5,2,17.0059869083108,-3.33968551953273,2.63040040233273
"cv",5,3,17.0059869083108,-0.566912312542435,2.36018497603641
"cv",5,4,17.0059869083108,0.00197786354094043,2.66066621742379
"cv",5,5,17.0059869083108,0.0742641189372002,2.18427990651072
"cv",5,6,17.0059869083108,-1.99473439785433,-4.01714707191745
"cv",5,7,17.0059869083108,-3.84911941510799,-4.50402374741775
"cv",5,8,17.0059869083108,-4.58291019289754,-1.27349539984504
"cv",10,1,34.0119738166215,2.2693174514448,2.34716796388415
"cv",10,2,34.0119738166215,1.5836159618966,-2.85805173644394
"cv",10,3,34.0119738166215,1.50177504046457,1.61145605210598
"cv",10,4,34.0119738166215,0.0937955237958303,2.67796149514293
"cv",10,5,34.0119738166215,-2.85190242957168,2.54527173785924
"cv",10,6,34.0119738166215,-0.448134899605066,2.20081438184842
"cv",10,7,34.0119738166215,-1.5014019603841,2.33874379365545
"cv",10,8,34.0119738166215,2.69568209428395,2.12786099783315
