"","","","","par1","par2","par3"
"cv",5,1,9.29234370166443,-4.99999938263899,-2.2978319411387,-2.52766077109855
"cv",5,2,16.1856112324391,-4.99999953463933,-2.32109094694312,-2.57408650619141
"cv",5,3,7.58528310001729,-4.99999987465837,-2.37523001714816,-2.5216599694091
"cv",5,4,6.27112271408887,-4.99999867611879,-2.29546197353444,-2.51098661493196
"cv",5,5,10.0262935058549,-4.99999959193297,-2.28699861769974,-2.53444957024332
"cv",5,6,11.3880074722083,-4.99999997423978,-2.33775051829041,-2.53340179221514
"cv",5,7,17.402608844851,-4.99999889569436,-2.35194261506741,-2.61676977982187
"cv",5,8,15.1491632085562,-4.99999996406015,-2.32014590350167,-2.55628086686713
"cv",10,1,26.8322131056178,2.21988448853861,-4.99966248123645,-4.39375499803921
"cv",10,2,25.8554019595093,2.45937194219557,-4.99861703480521,-4.69525390939942
"cv",10,3,29.1135402549698,2.36842671766518,-4.99992678856732,-4.68224310202872
"cv",10,4,33.2469719341252,2.3978978262486,-4.99853626794341,-4.64657114537494
"cv",10,5,17.4877887865292,2.36525076415559,-4.99998510334116,-4.57697854795623
"cv",10,6,19.0202451463957,2.43580245446678,-4.98044034407042,-4.65049578784581
"cv",10,7,18.7032414354143,2.3431565622782,-4.99373455526206,-4.5584354087193
"cv",10,8,20.7074837377117,2.46190311189121,-4.99979176260304,-4.70103064992333
