"","","","","par1","par2","par3"
"cv",5,1,16.1938669744581,-1.15735110281624,3.99971876483311,2.84206922141082
"cv",5,2,16.3843143915948,-1.1800300033694,3.99998768739723,2.81061787515418
"cv",5,3,12.7279032984453,-1.14164420678216,3.99999336851206,2.91829042312747
"cv",5,4,15.1014354095164,-1.17553589127749,3.99983772666902,2.86656672925742
"cv",5,5,14.043968729471,-1.18999516308149,3.99870845652828,2.90656454476003
"cv",5,6,14.6528053763651,-1.15954920066679,3.99944435914796,2.86257222455314
"cv",5,7,12.838952861612,-1.16427216816136,3.99999287264899,2.89206409566262
"cv",5,8,14.8192063518437,-1.17389341546754,3.99890552583044,2.8722023392231
"cv",10,1,32.7394738890318,-1.1533278066146,3.99958620323688,2.53691747911545
"cv",10,2,23.2238197082353,-1.134968797477,3.99997958142677,2.59710116125785
"cv",10,3,22.1341274325927,-1.13251737629569,3.99944176735027,2.65768685289946
"cv",10,4,21.7982681081486,-1.13823567567557,3.99980990344517,2.61224814733584
"cv",10,5,28.686965774617,-1.15659463726693,3.99995484961104,2.55369278298617
"cv",10,6,25.2302532218599,-1.12643001455166,3.99999241595243,2.56174219543944
"cv",10,7,21.846190036813,-1.13741520935416,3.99986207287386,2.62211118948134
"cv",10,8,24.4238714657652,-1.12523010326136,3.99989190846781,2.60363505456747
