"","","","","par1","par2"
"cv",5,1,16.4723095690557,-1.79465516191516,-4.86611693226786
"cv",5,2,16.4723095690557,-1.79495142759994,-4.64440495823126
"cv",5,3,16.4723095690557,-1.78872640402687,-4.21086735323094
"cv",5,4,16.4723095690557,-1.79271471001957,-4.13083805102752
"cv",5,5,16.4723095690557,-1.79313429645066,-4.57831289522533
"cv",5,6,16.4723095690557,-1.7935897865658,-4.31463575021276
"cv",5,7,16.4723095690557,-3.71421604089627,-4.10534615877328
"cv",5,8,16.4723095690557,-4.51738026127965,-3.65023479126511
"cv",10,1,32.0613996262261,-1.78804900032442,-1.04682907276626
"cv",10,2,32.0613996246011,-3.39560077432602,-1.04682907681649
"cv",10,3,32.0613996341357,-1.79056431821782,-1.04682905305176
"cv",10,4,32.0613996392738,-3.79753326869014,-1.04682904024521
"cv",10,5,32.0613996383228,-3.55263205394802,-1.04682904261559
"cv",10,6,40.4343479713848,-2.8554509644553,-4.20899361652179
"cv",10,7,32.0613996301758,-2.40696913023581,-1.04682906292165
"cv",10,8,32.0613996381941,-4.69285127571866,-1.04682904293642
