"","","","","par1","par2"
"cv",5,1,17.0059869083108,1.7396026385374,-1.5213152067778
"cv",5,2,17.0059869083108,-3.90306981975487,-0.48048953462884
"cv",5,3,17.0059869083108,0.741699838804707,2.81362163809546
"cv",5,4,17.0059869083108,3.10663579826819,-2.44721671473235
"cv",5,5,17.0059869083108,-3.16016515647061,-1.43650603350536
"cv",5,6,17.0059869083108,-4.61628301321952,2.6402249233309
"cv",5,7,17.0059869083108,2.06195319354311,-0.71095330811232
"cv",5,8,17.0059869083108,2.63239060294718,-3.44260624275593
"cv",10,1,34.0119738166216,-3.84170074178837,1.07787239828053
"cv",10,2,34.0119738166216,-4.53886182940828,2.10368258138426
"cv",10,3,34.0119738166216,-4.36531144676816,3.25296046986451
"cv",10,4,34.0119738166216,-1.07536935410462,-1.99919618831583
"cv",10,5,34.0119738166216,1.55817961986983,-4.95869704783257
"cv",10,6,34.0119738166216,1.63449640905514,-0.939296975479427
"cv",10,7,34.0119738166216,-2.67699472296169,-3.64813674504578
"cv",10,8,34.0119738166216,-1.61209367464623,-0.0905677634291351
