"","V1","V2","V3","V4"
"cv",5,1,10.5851593302037,-0.670199301942833
"cv",5,2,17.0660323945578,-0.910716023948058
"cv",5,3,11.461252009756,-0.714303328753084
"cv",5,4,18.2511546324304,-0.939349496551228
"cv",5,5,16.2183726477188,-0.885024812741199
"cv",5,6,12.9646141308667,-0.778962650847204
"cv",5,7,17.2620730958625,-0.914849354833933
"cv",5,8,18.7309755523672,-0.94935311407988
"cv",10,1,33.4778774917415,-0.74268966662655
"cv",10,2,33.3139937380591,-0.740035092788741
"cv",10,3,27.5026477333376,-0.602183897077057
"cv",10,4,29.2111687261731,-0.650565399257437
"cv",10,5,30.4791900913435,-0.679507895328649
"cv",10,6,37.2400437334257,-0.806775178507765
"cv",10,7,29.1080762326981,-0.647322958079527
"cv",10,8,30.9566640746745,-0.690777368076965
