"","V1","V2","V3","V4"
"cv",5,1,15.3931095236771,-0.843947641866977
"cv",5,2,14.8246913239593,-0.825640426579227
"cv",5,3,17.5168489905188,-0.905578617863446
"cv",5,4,11.5756828480026,-0.692811196631694
"cv",5,5,16.1660183940691,-0.866547010020723
"cv",5,6,15.6242029092758,-0.853899929325286
"cv",5,7,15.6546329566774,-0.857470086179953
"cv",5,8,14.6045822830065,-0.81995776322282
"cv",10,1,28.175091929985,-0.779388834732419
"cv",10,2,29.5897882961261,-0.807081211497665
"cv",10,3,28.9809860300707,-0.796594655976633
"cv",10,4,28.9429083728104,-0.794741226533657
"cv",10,5,32.1098461577547,-0.84449534518611
"cv",10,6,32.1606022184839,-0.845498288995514
"cv",10,7,31.7707272452755,-0.841020276970691
"cv",10,8,30.6081908778699,-0.823635147959622
