"","","","","par1","par2"
"cv",5,1,17.224179292682,-0.655278271929807,-4.99999999999971
"cv",5,2,15.6503450691115,-0.708574384704579,-4.99999999999989
"cv",5,3,12.8431784938482,-0.722437905104843,-4.99999999998839
"cv",5,4,14.2038395476854,-0.71530019369565,-4.9999999999933
"cv",5,5,13.3742997546185,-0.710241044445197,-4.99999999999995
"cv",5,6,16.5283664927518,-0.675935396394505,-4.99999999998493
"cv",5,7,15.9551629632069,-0.682933694014535,-4.99999999999996
"cv",5,8,12.7542736897948,-0.726294860264187,-4.99999999999998
"cv",10,1,27.0135992338504,-0.543564357141926,-4.67508832641074
"cv",10,2,26.2008885226706,-0.63631087538284,-4.87719002797924
"cv",10,3,29.7152383113143,-0.668949490838662,-4.99999999988869
"cv",10,4,27.3526756495909,-0.613416269989478,-4.85095919629718
"cv",10,5,24.8872939433969,-0.579537902957449,-4.73832142740371
"cv",10,6,24.5187935477244,-0.670425021676235,-4.90675252684442
"cv",10,7,30.7779520094334,-0.537843905342775,-4.82492676713782
"cv",10,8,31.0594120064243,-0.573518147015396,-4.84006410519073
