"","","","","par1","par2"
"cv",5,1,14.7498555939134,-4.72682700824838,-1.1505985083934
"cv",5,2,20.9361014351556,-2.52203262904317,-1.27396732417262
"cv",5,3,13.8496114434677,-3.01435385051313,-1.15438468102053
"cv",5,4,15.5220057179149,-2.570398627119,-1.18704135914981
"cv",5,5,7.78694193419309,-3.19334146542296,-1.01199283660009
"cv",5,6,11.0286025381207,-2.88332978874531,-1.09848394895219
"cv",5,7,14.0523097465066,-3.66233020940638,-1.13720606667854
"cv",5,8,15.0933972480376,-3.24185894357068,-1.15230153588289
"cv",10,1,26.1451728103341,-1.65706419556031,-1.3779692772874
"cv",10,2,28.5215658077842,-1.65712110132276,-1.43124739003118
"cv",10,3,25.5533630225336,-2.95466462623376,-1.36801393051748
"cv",10,4,21.8301165171985,-1.65721330033133,-1.37027970316645
"cv",10,5,24.0508228342923,-1.65711419803952,-1.38160149627941
"cv",10,6,24.4850330309349,-1.65724893345653,-1.37456261774704
"cv",10,7,25.5087652971559,-1.65838987019075,-1.38583213970514
"cv",10,8,26.5087719297972,-1.65701544766579,-1.41922366859729
