"","","","","par1","par2"
"cv",5,1,16.989591326037,3.99999999951843,-4.99999999860938
"cv",5,2,17.0064123695112,3.99999999882817,-4.99999999458158
"cv",5,3,16.9878272744964,3.99999999966178,-4.99999999763387
"cv",5,4,16.9994883276059,3.99999999942621,-4.99999999912518
"cv",5,5,16.9880312915131,3.9999999969977,-4.99999999902371
"cv",5,6,16.9961920874111,3.99999999938649,-4.99999999957884
"cv",5,7,16.9976385456342,3.99999999596108,-4.99999999902565
"cv",5,8,16.9862159567259,3.99999999954113,-4.99999999983578
"cv",10,1,33.9892454995145,3.99999999937527,-4.99999999958545
"cv",10,2,33.9806548575245,3.99999999936674,-4.99999999623064
"cv",10,3,34.0031460840382,3.99999999947438,-4.99999999642524
"cv",10,4,34.0104249298439,3.99999999967466,-4.9999999735239
"cv",10,5,33.9727365670244,3.99999999983791,-4.99999999994331
"cv",10,6,33.9910760072603,3.99999999948112,-4.99999998868635
"cv",10,7,33.9807104524479,3.99999999974863,-4.99999999785941
"cv",10,8,34.0105564724347,3.99999999989283,-4.99999999912136
