"","","","","par1","par2"
"cv",5,1,17.0182525271045,3.99999999829026,-4.99999998607399
"cv",5,2,17.0245652316485,3.99999999958235,-4.99999999598587
"cv",5,3,17.006638280311,3.99999999995291,-4.999999999207
"cv",5,4,17.0208163288653,3.9999999914166,-4.99999999382533
"cv",5,5,17.0059803350093,3.99999999949562,3.99999999992207
"cv",5,6,17.0059804102987,3.99999999971211,3.999999998177
"cv",5,7,17.0178651032762,3.9999999998464,-4.99999999925049
"cv",5,8,17.0208231208562,3.99999999898004,-4.99999999928296
"cv",10,1,34.2498614587076,2.75910431233377,-4.99999999999345
"cv",10,2,34.6136776309085,2.7500110677053,-4.9999999999773
"cv",10,3,32.8110073741284,3.99999999826093,-4.99999997387141
"cv",10,4,34.6041658258883,2.75033480871886,-4.99999999996393
"cv",10,5,34.1486851786827,2.77172193960334,-4.99999999996632
"cv",10,6,36.0052975839532,2.69731742161606,-4.99999999989487
"cv",10,7,34.3645830773187,2.73370970664077,-4.99999999999563
"cv",10,8,34.152929472877,2.76836015050994,-4.99999999999479
