"","","","","par1","par2"
"cv",5,1,17.5342499750549,-2.20592901879356,-1.01090131209779
"cv",5,2,16.2322231247115,-2.61498422376292,-0.979324705621854
"cv",5,3,12.506175065552,-3.08661691085014,-0.863714915145177
"cv",5,4,11.9254304739878,-3.28491286426666,-0.842975642399756
"cv",5,5,18.0841236134342,-3.1862867825243,-1.01780066365723
"cv",5,6,17.0130368252059,-2.77099492944944,-0.999610546881598
"cv",5,7,15.8274296783878,-2.37697777862743,-0.962929481954713
"cv",5,8,12.9390721331298,-1.9127158157434,-0.844578140863936
"cv",10,1,26.8426047022708,-3.30918840934694,-1.08704130507659
"cv",10,2,28.4974581692789,-1.78794496999834,-1.09504568231709
"cv",10,3,27.7908328479931,-1.77533601437208,-1.10604470045389
"cv",10,4,30.2846295255254,-1.66032703202844,-1.13438769258609
"cv",10,5,29.8518535416142,-1.66082167671164,-1.12908356352228
"cv",10,6,31.7702381275547,-1.65991543665905,-1.14581042070767
"cv",10,7,26.1550611362438,-1.66029012736099,-1.09380967294598
"cv",10,8,28.8199526107155,-1.66023950165761,-1.10999902313215
