"","V1","V2","V3","V4"
"cv",5,1,17.0062215866398,4.99994358178838
"cv",5,2,17.0012803111155,4.99994457035025
"cv",5,3,17.0075705207751,4.99994351283553
"cv",5,4,17.0127371524248,4.99994228633289
"cv",5,5,17.0059988165072,4.99994378566131
"cv",5,6,17.0248662353819,4.99993774916261
"cv",5,7,17.0116134586084,4.99994242597266
"cv",5,8,17.0181278343329,4.99994059574319
"cv",10,1,34.0284481990489,3.39576072171728
"cv",10,2,34.6774669525747,1.36460145450528
"cv",10,3,34.00616179485,4.99994811861026
"cv",10,4,34.0079577002828,4.99994241284965
"cv",10,5,34.0075056351079,4.99994382072336
"cv",10,6,34.125030430886,2.30508838030357
"cv",10,7,34.0095362573885,4.99992727085963
"cv",10,8,34.0032436656502,4.99995658041793
