"","V1","V2","V3","V4"
"cv",5,1,12.2544626078341,-1.05871149507088
"cv",5,2,13.7485224490149,-1.0907546303896
"cv",5,3,12.3827183417677,-1.05741321718
"cv",5,4,12.8575991063264,-1.06731613835853
"cv",5,5,10.2680734253623,-1.00863894548216
"cv",5,6,16.1707634666927,-1.13137720951271
"cv",5,7,16.5804335630968,-1.13951709939537
"cv",5,8,15.4940227541409,-1.11878454569529
"cv",10,1,30.258482167559,-0.663118961813248
"cv",10,2,31.0293015791642,-0.678914323621552
"cv",10,3,30.9749711252981,-0.679510093752115
"cv",10,4,31.3929295433901,-0.685963469148034
"cv",10,5,35.0885414604785,-0.760751879808175
"cv",10,6,34.6310766953429,-0.752002221139349
"cv",10,7,28.4618647204899,-0.614185744717241
"cv",10,8,29.4468951540851,-0.641988575774534
