"","V1","V2","V3","V4"
"cv",5,1,16.9929700525084,4.99993418015078
"cv",5,2,16.9730475526865,1.43651673694243
"cv",5,3,16.9871575823507,1.3732287569054
"cv",5,4,17.4950882162744,0.646558162930486
"cv",5,5,16.9979127867851,4.9999398854317
"cv",5,6,18.6151945385902,0.219088037257362
"cv",5,7,16.9798493989243,1.40441746265555
"cv",5,8,17.0293417088088,1.21412387874115
"cv",10,1,34.5094158637403,0.337815645323428
"cv",10,2,38.3489558214024,-0.0878641444971254
"cv",10,3,33.1005926325186,1.05580096453711
"cv",10,4,33.797090847775,0.511370591881979
"cv",10,5,33.249343129236,0.798105070941122
"cv",10,6,33.9653592623054,0.464779693760607
"cv",10,7,33.5441178980797,0.626139966259438
"cv",10,8,33.1688296147171,0.881541758779928
