"","V1","V2","V3","V4"
"cv",5,1,17.0782929303403,-0.854485572813996
"cv",5,2,15.7620358868697,-0.815831373034747
"cv",5,3,16.5273588274574,-0.838525744396341
"cv",5,4,13.0091368775281,-0.715640564440744
"cv",5,5,14.4462596908064,-0.76931905767648
"cv",5,6,16.805507363599,-0.844536954506241
"cv",5,7,15.3183847523745,-0.800143966310148
"cv",5,8,13.4891519563648,-0.729259920795384
"cv",10,1,28.0267632540892,-0.774170367589134
"cv",10,2,30.8981868444301,-0.826640851498194
"cv",10,3,29.368467815231,-0.798725840028637
"cv",10,4,29.0666597888517,-0.795552065576906
"cv",10,5,30.6425572488043,-0.822690569956327
"cv",10,6,29.9605514217386,-0.809859532057746
"cv",10,7,32.0778921385283,-0.841564285037864
"cv",10,8,32.6863786856283,-0.85242551868991
