"","","","","par1","par2"
"cv",5,1,16.4723095690557,-1.92563278797948,-4.6192801839871
"cv",5,2,16.4723095690557,-2.85964744382837,-3.65169896829324
"cv",5,3,16.4723095690557,-2.90941203651747,-4.40243298614142
"cv",5,4,16.4723095690557,-3.18995686613287,-4.58520574868146
"cv",5,5,16.4723095690557,-2.60522817916831,-3.69269783305571
"cv",5,6,16.4723095690557,-1.84434576799675,-3.68977687635258
"cv",5,7,16.4723095690557,-3.8998181493109,-3.64417305905076
"cv",5,8,16.4723095690557,-2.08095802777241,-3.5690974422135
"cv",10,1,40.4343479713848,-3.65682251925593,-3.78103706228323
"cv",10,2,32.0630600998519,-1.79403756785361,-1.04270531370749
"cv",10,3,32.0630601044141,-1.79098471479388,-1.04270530241818
"cv",10,4,32.063060103148,-1.79308039683385,-1.04270530555127
"cv",10,5,32.063060103739,-1.79470700292878,-1.04270530408883
"cv",10,6,32.0630601205112,-1.78947084191629,-1.04270526258498
"cv",10,7,32.0630601034548,-1.79233595689476,-1.0427053047921
"cv",10,8,32.063060109104,-1.79164156687935,-1.04270529081283
